"";"Harry Potter i Czara Ognia";"Harry Potter i Insygnia Smierci";"Harry Potter i Kamien Filozoficzny";"Harry Potter i Komnata Tajemnic";"Harry Potter i Ksiaze Polkrwi";"Harry Potter i Przeklete Dziecko";"Harry Potter i Wiezien Azkabanu";"Harry Potter i Zakon Feniksa";"Opowiesci z Narni. Kon i jego chlopiec";"Opowiesci z Narni. Ksiaze Kaspian";"Opowiesci z Narni. Lew, czarownica i stara szafa";"Opowiesci z Narni. Ostatnia bitwa";"Opowiesci z Narni. Podroz Wedrowca do Switu";"Opowiesci z Narni. Siostrzeniec Czarodzieja";"Opowiesci z Narni. Srebrne krzeslo";"Zmierzch.Ksiezyc w Nowiu";"Zmierzch.Przed Switem";"Zmierzch.Zacmienie";"Zmierzch.Zmierzch"
"dawny";0,00114242965650495;0;0;0;0,00359284016973848;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"deana";0;0,00711744524494577;0;0;0,0143713606789539;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"decydowaæ";0,000584933173662479;0,00121472973902296;0;0;0,00551868920151249;0;0;0;0;0,0017842972239511;0;0;0;0;0;0,00384945604796859;0;0;0,0129413619667115
"decyzja";0,0015813770759364;0;0;0;0;0,00166760201294035;0,00223230140361826;0;0;0;0;0;0;0;0;0;0;0,00964775756842741;0
"dementora";0,00114242965650495;0;0;0;0;0;0,00322535006300257;0;0;0;0;0;0;0;0;0;0;0;0
"dementorami";0;0,00237248174831526;0;0;0;0;0,00645070012600514;0;0;0;0;0;0;0;0;0;0;0;0
"dementorów";0;0,00164202155839561;0;0;0,00248664547947299;0;0,00892920561447303;0,00254578427343554;0;0;0;0;0;0;0;0;0;0;0
"dementorzy";0;0,00194518992894261;0;0;0;0,00395098666576028;0,0105778153434853;0;0;0;0;0;0;0;0;0;0;0;0
"departament";0,0015813770759364;0;0;0;0,00248664547947299;0,00333520402588069;0;0,00763735282030663;0;0;0;0;0;0;0;0;0;0;0
"deszcz";0,000790688537968198;0,00164202155839561;0;0,0032912555101663;0;0;0;0;0;0;0,00214088334613675;0;0;0;0;0;0;0;0
"diggory";0,00342728896951486;0;0;0;0;0,00481888355110324;0;0;0;0;0;0;0;0;0;0;0;0;0
"diggoryego";0,00342728896951486;0;0;0;0;0,00240944177555162;0;0;0;0;0;0;0;0;0;0;0;0;0
"dlaczego";0,00114242965650495;0;0,00978291419711923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dlatego";0,00113753342807028;0;0;0;0,00119248065486866;0;0,00107050894935578;0;0;0,00115665505579536;0,00102666905904883;0;0,00254846929551128;0;0;0,00998150474075253;0,0026292744195153;0;0,0041945623035069
"d³oñ";0,00114242965650495;0;0;0;0;0;0;0,00367828710469262;0;0;0;0;0;0;0;0;0;0;0
"d³ugi";0,001013417229255;0,00420912371478738;0,0043390740704397;0;0;0;0,00286111736124326;0;0;0,0015456787461223;0,00137197389655808;0;0;0;0;0,00333465877635644;0;0;0
"dna";0;0,00237248174831526;0;0;0;0;0;0;0;0;0;0;0,00767831563461841;0;0;0;0;0;0
"dnia";0,00110938571200322;0,000575964861071065;0,00158332508997247;0,00115445958243966;0,00087222997213085;0;0,000783014791267416;0,000892973833302705;0,0111055759831872;0;0,00150189694248817;0;0,00186405648890375;0;0,00625790392703403;0;0;0;0
"dobiegaæ";0,00114242965650495;0;0;0;0;0;0,00322535006300257;0;0;0;0;0;0;0;0;0;0;0;0
"dobra";0;0,00237248174831526;0;0;0;0;0;0;0;0;0,0030932642985177;0;0;0;0;0;0;0;0
"dobry";0;0,00164202155839561;0,00451391066956543;0;0;0;0;0;0;0,00241193939210685;0,00214088334613675;0;0;0;0;0;0;0;0
"dobrze";0,00116986634732496;0;0;0;0,00183956306717083;0,00123365357026886;0,00495421552946106;0;0;0,0017842972239511;0;0;0,00393135936813813;0;0;0;0;0;0
"dochodziæ";0,00096286984752461;0,00119975411680605;0,000549686541468367;0,00160318534495606;0,000605628092148776;0,000406148216099772;0,000543682021154412;0;0;0,00117486651352466;0,000521416947907136;0;0;0;0,00434514123255947;0;0,00133533608610364;0,00469946605409865;0,00213030270545717
"docieraæ";0,00474217232848877;0;0;0;0,00213053033026131;0;0;0;0;0,0020665229812835;0,00183428516052974;0;0;0;0;0;0;0;0,00749416116169737
"dodatek";0,000936674292199236;0;0;0,00389892388392742;0;0,00395098666576028;0;0;0;0;0;0;0;0;0;0;0;0;0
"dodatkowy";0;0;0,00225695533478272;0;0,00248664547947299;0,00166760201294035;0;0;0;0;0,00214088334613675;0;0;0;0;0;0;0;0
"dodawaæ";0,00114242965650495;0;0;0;0,00359284016973848;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dojœæ";0;0;0;0;0;0;0;0;0;0;0;0;0,00767831563461841;0;0;0;0,00792177442303314;0;0
"dok³adny";0,000936674292199236;0;0;0;0;0,00395098666576028;0;0;0;0;0,00253615715497374;0;0;0;0;0;0;0;0
"dokonaæ";0;0;0;0;0,00359284016973848;0,00240944177555162;0;0;0;0;0;0;0;0;0;0;0;0;0
"dokument";0;0;0;0;0;0;0;0;0;0;0,0030932642985177;0;0;0;0;0;0,0158435488460663;0;0
"dolina";0;0,00474496349663051;0;0;0;0,0120472088777581;0;0;0;0;0;0;0;0;0;0;0;0;0
"dolores";0;0,00583556978682782;0;0;0;0,00592647999864042;0;0,00603163083289338;0;0;0;0;0;0;0;0;0;0;0
"do³¹czaæ";0,000790688537968198;0,00328404311679121;0;0;0;0;0;0;0,0316609508935716;0,00241193939210685;0;0;0;0;0;0;0;0;0
"do³¹czyæ";0;0;0;0;0;0;0,00322535006300257;0;0;0;0;0;0;0;0;0,00751835072556386;0;0;0
"dom";0;0,00140686590106371;0;0;0,00426106066052262;0,0014287829514512;0;0,00436239958902882;0;0;0,00183428516052974;0;0;0;0;0;0;0;0
"domek";0;0;0;0;0;0;0;0;0;0;0,0061865285970354;0;0;0;0;0;0,00792177442303314;0;0
"domem";0;0;0,00267365965132774;0;0,00294575775743632;0;0;0;0;0;0,00253615715497374;0;0;0;0;0;0;0;0
"domowy";0,001013417229255;0,00105228092869685;0;0,00210918388197069;0,00318710750306633;0,00106867402921809;0,00143055868062163;0,00163145253837597;0;0;0;0;0;0;0;0;0;0;0
"domówiæ";0,00135490637956822;0,00140686590106371;0,00773493742392057;0,00281991130096079;0;0;0;0;0;0;0;0;0;0;0,0152857096710811;0;0;0;0
"domu";0,00055469285600161;0,00575964861071065;0,00395831272493117;0,00115445958243966;0,00087222997213085;0,00233975042969225;0;0,00267892149990811;0;0;0,00300379388497634;0;0,00372811297780751;0;0;0,00182522197871826;0;0;0,00306807741169762
"domyœlaæ";0;0,00237248174831526;0,00326097139903974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"domyœliæ";0;0;0,00326097139903974;0;0;0;0,00322535006300257;0;0;0;0;0;0;0;0;0;0;0;0
"donosiæ";0,00228485931300991;0;0;0;0;0;0;0,00367828710469262;0;0;0;0;0;0;0;0;0;0;0
"dopiero";0;0;0;0;0;0,00197549333288014;0;0;0;0,00285725859734166;0;0;0;0;0;0;0;0;0,0103617315670133
"doprowadzaæ";0,00114242965650495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00792177442303314;0;0
"doprowadziæ";0,000936674292199236;0;0;0;0,00294575775743632;0;0;0;0;0;0;0;0;0;0;0;0,00649503661639617;0;0
"dopuœciæ";0;0;0,00326097139903974;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00792177442303314;0;0
"dormitorium";0,00316275415187279;0;0,00451391066956543;0;0;0,00500280603882104;0,00223230140361826;0;0;0;0;0;0;0;0;0;0;0;0
"dosiadaæ";0,00114242965650495;0;0;0;0;0;0,00322535006300257;0;0;0;0;0;0;0;0;0;0;0;0
"dostaæ";0;0,00242945947804592;0,00500893076121214;0;0,00183956306717083;0;0,00165140517648702;0;0;0;0;0;0,00393135936813813;0,0248203733242154;0;0;0;0;0
"dosta³y";0;0,00164202155839561;0;0;0;0;0,00223230140361826;0;0;0,00241193939210685;0;0;0,0159427483222949;0;0;0;0;0;0
"dostarczyæ";0;0;0;0;0;0;0,00322535006300257;0;0;0;0;0;0;0,0484765300513968;0;0;0;0;0
"dostawaæ";0,0015201258438825;0,00315684278609054;0,0014463580234799;0;0,00318710750306633;0;0,00572223472248652;0,00489435761512791;0;0;0,00274394779311616;0;0;0;0;0;0;0;0
"dostrzegaæ";0,003040251687765;0;0;0;0;0,00106867402921809;0,00286111736124326;0,00163145253837597;0;0;0;0;0;0;0;0,00333465877635644;0,00351359168630727;0;0,00560534082251355
"doœæ";0;0;0,00267365965132774;0;0;0;0;0;0;0,00285725859734166;0;0;0,00629542556199156;0;0;0;0;0;0
"dotar³szy";0,00228485931300991;0;0;0;0;0;0;0;0,0457454579358251;0;0;0;0;0;0;0;0;0;0
"dotkn¹æ";0,00187334858439847;0;0,00267365965132774;0;0;0,00197549333288014;0;0;0;0;0;0;0;0;0;0;0;0;0
"dotrzeæ";0,0015813770759364;0,00164202155839561;0,00225695533478272;0;0;0,00667040805176138;0;0;0;0;0;0;0;0;0;0;0;0;0
"dotychczas";0,00114242965650495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0158435488460663;0;0
"dowcipny";0,00114242965650495;0;0;0;0;0;0;0;0;0,00348490076549741;0;0;0;0;0;0;0;0;0
"dowiadywaæ";0,00116596027562861;0,000484269549103308;0;0,00485333098625497;0,00733368376905342;0,00147544142297277;0,00329178258551355;0,00375404876966268;0;0;0,00189418575063551;0;0;0,009895000189887;0;0,00306928246630754;0,00323397567181673;0;0,00515926079939634
"dowiedziawszy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00751835072556386;0;0,0139396030619896;0
"dowiedzieæ";0,00113753342807028;0,00236231375895093;0,00108233183935871;0,00315666914202423;0;0,00159941025519477;0;0,00122084089694368;0;0,00115665505579536;0;0;0,00764540788653385;0;0;0;0,0052585488390306;0;0
"dowód";0;0;0;0;0;0;0;0;0;0,00348490076549741;0,0030932642985177;0;0;0;0;0;0;0;0
"do¿ywotni";0,00114242965650495;0;0;0;0;0;0;0;0;0,00348490076549741;0;0;0;0;0;0;0;0;0
"dó³";0;0,00474496349663051;0;0;0,00359284016973848;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"draco";0,0015813770759364;0;0,00677086600434815;0;0;0,0216788261682245;0,00669690421085477;0;0;0;0;0;0;0;0;0;0;0;0
"dracona";0;0,00237248174831526;0;0;0;0,00240944177555162;0;0;0;0;0;0;0;0;0;0;0;0;0
"drewniany";0,00114242965650495;0;0,00326097139903974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"drive";0,000677453189784109;0,00281373180212743;0,00386746871196029;0;0;0,0014287829514512;0;0,00218119979451441;0;0;0;0;0;0;0;0;0;0;0
"droga";0,0045603775316475;0;0,00723179011739951;0;0,0047806612545995;0;0,00572223472248652;0;0;0,00618271498448919;0,00411592168967423;0;0,00340560896308743;0;0;0;0;0;0
"drogi";0,0015813770759364;0;0;0;0;0;0,00223230140361826;0;0;0;0;0;0,00531424944076498;0;0,0178406945511396;0;0;0;0
"drugi";0,00175578967772576;0;0,00250587854105138;0;0,00276090157841501;0,00462881125164535;0,0024785054884679;0;0;0,00267795603743259;0,00237700478751159;0;0;0;0;0,00288872109593423;0;0;0
"dru¿yna";0,00116986634732496;0;0,00333928717414142;0,00486959008117842;0,00735825226868331;0,00123365357026886;0;0,00941656292594807;0;0;0;0;0;0;0;0;0;0;0
"drzewo";0,00116986634732496;0,00121472973902296;0;0;0;0;0,00165140517648702;0,00188331258518961;0;0,00535289167185331;0;0;0;0,0248203733242154;0;0;0;0;0
"drzwi";0,00350959904197488;0,00242945947804592;0;0;0;0,00123365357026886;0,00165140517648702;0;0;0,0017842972239511;0;0;0,00786271873627626;0;0;0;0;0;0
"duch";0,00175479952098744;0,00121472973902296;0,00166964358707071;0,00243479504058921;0;0;0,00165140517648702;0;0;0,00356859444790221;0;0;0;0;0;0;0;0;0
"dudley";0,000790688537968198;0,00164202155839561;0,00225695533478272;0;0;0;0;0,00509156854687109;0;0;0;0;0;0;0;0;0;0;0
"dudleya";0,00114242965650495;0;0,00326097139903974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dumbledore";0,00790105354976593;0,00182312273695191;0,00751763562315413;0,00730850666731236;0,0138045078920751;0,000925762250329069;0,00123925274423395;0,00989297009524926;0;0;0;0;0;0;0;0;0;0;0
"dumbledorea";0,003040251687765;0,00736596650087792;0,0014463580234799;0,00843673552788276;0,0223097525214643;0,00320602208765426;0;0,00489435761512791;0;0;0;0;0;0;0;0;0;0;0
"dumbledoreem";0,000677453189784109;0;0,00193373435598014;0;0,00213053033026131;0;0,00191261114057222;0,00218119979451441;0;0;0;0;0;0;0;0;0;0;0
"dumbledoreowi";0;0;0;0,00389892388392742;0;0;0,00264445383587133;0,00301581541644669;0;0;0;0;0;0;0;0;0;0;0
"dumbledorze";0;0,00237248174831526;0;0;0;0,00240944177555162;0;0;0;0;0;0;0;0;0;0;0;0;0
"durmstrangu";0,00342728896951486;0;0;0;0;0,00481888355110324;0;0;0;0;0;0;0;0;0;0;0;0;0
"dursley";0;0,00237248174831526;0,00652194279807949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dursleyom";0;0;0,00326097139903974;0;0,00359284016973848;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dursleyowie";0,000790688537968198;0,00164202155839561;0,00225695533478272;0,00658251102033261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dursleyów";0,000790688537968198;0,00164202155839561;0,00225695533478272;0;0;0;0,00223230140361826;0;0;0;0;0;0;0;0;0;0;0;0
"dusza";0,00114242965650495;0;0;0;0;0,00481888355110324;0;0;0;0;0;0;0;0;0;0;0;0;0
"du¿y";0;0,00121472973902296;0,00166964358707071;0,00243479504058921;0;0;0;0;0;0;0,00316755240518558;0;0;0;0;0;0,00405601222615227;0;0,00647068098335576
"dwa";0;0;0;0;0;0;0;0;0;0,00348490076549741;0;0;0;0;0;0,00751835072556386;0;0;0
"dwadzieœcia";0;0;0,00326097139903974;0;0;0,00240944177555162;0;0;0;0;0;0;0;0;0;0;0;0;0
"dwanaœcie";0;0;0,00326097139903974;0;0;0;0,00645070012600514;0;0;0;0;0;0;0;0;0;0;0;0
"dwie";0,000936674292199236;0;0;0,00389892388392742;0;0;0;0;0;0;0,00253615715497374;0;0;0;0;0;0;0;0
"dworze";0;0,00237248174831526;0;0;0;0;0;0;0;0;0,0030932642985177;0;0;0;0;0;0;0;0
"dworzec";0,000936674292199236;0;0;0,00389892388392742;0;0;0,00264445383587133;0;0;0;0;0;0;0;0;0;0;0;0
"dwóch";0;0,00389037985788521;0;0;0;0;0;0;0;0,00285725859734166;0,00253615715497374;0;0;0;0;0;0;0;0
"dwór";0;0,00194518992894261;0;0;0;0;0;0;0,0375065494749638;0;0;0;0;0;0,0211346429581145;0;0;0;0
"dyrektor";0,00405366891702;0,00105228092869685;0,00723179011739951;0;0,0047806612545995;0,00213734805843617;0,00429167604186489;0,00326290507675194;0;0;0;0;0;0;0;0;0;0;0
"dyskutowaæ";0;0;0;0;0,00294575775743632;0,00197549333288014;0;0;0;0;0;0;0;0;0;0;0;0,0114290343893666;0
"dzia³aæ";0,000790688537968198;0;0;0;0,00248664547947299;0,00166760201294035;0;0;0;0;0,00214088334613675;0;0;0;0;0;0;0;0
"dzia³anie";0,00114242965650495;0;0;0;0;0,00481888355110324;0;0;0;0;0;0;0;0;0;0;0;0;0
"dzieci";0;0,00121472973902296;0;0;0;0,00246730714053773;0;0;0;0,0124900805676577;0,00791888101296395;0;0,00393135936813813;0;0,0527925400864263;0;0;0;0
"dzieciñstwo";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00751835072556386;0;0;0,0126378502468622
"dziecko";0,000584933173662479;0;0,00166964358707071;0,00243479504058921;0;0;0;0,00188331258518961;0;0;0,00475132860777837;0;0;0;0;0;0,0446161344876749;0;0
"dzieñ";0,000651424142494705;0,00270562284457625;0,00557830975033869;0;0;0,00137388637767986;0;0,00209739392651466;0;0,000993561607892943;0,00264571262444635;0;0;0;0,0073492017345732;0,00214351717258385;0;0;0,00360311057803978
"dziesiêciu";0,00114242965650495;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0257772024876475;0;0;0;0
"dziewczyna";0,000438947419431441;0;0,00250587854105138;0;0;0,00370304900131628;0;0;0;0;0;0;0,00885054974073465;0;0;0,0144436054796711;0,0121749025701813;0,0160677362245955;0,0145672472386411
"dziewczynka";0;0;0;0;0;0;0;0;0;0,00285725859734166;0,010144628619895;0;0;0;0;0;0,0129900732327923;0;0
"dziêki";0,0005067086146275;0;0;0,00632755164591207;0;0;0,00143055868062163;0,00163145253837597;0;0;0,00137197389655808;0;0;0,0215010834535221;0;0;0,00351359168630727;0;0
"dzisiaj";0;0;0;0,00475538435350452;0;0;0,00322535006300257;0;0;0;0;0;0;0;0;0;0;0;0
"dziwiæ";0;0;0;0;0;0;0;0;0;0,00348490076549741;0,0061865285970354;0;0;0;0;0;0;0;0
"dziwny";0,000584933173662479;0,00121472973902296;0,00834821793535356;0;0;0;0;0;0;0,00535289167185331;0;0;0,0117940781044144;0;0,0131981350216066;0;0;0;0
"dzwoniæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00751835072556386;0;0;0,0126378502468622
"dŸwiêk";0,000936674292199236;0;0;0;0;0;0;0;0;0,00285725859734166;0,00507231430994748;0;0;0;0;0;0;0;0
"edmund";0;0;0;0;0;0;0;0;0;0,0485733961548083;0,0431146716345536;0;0,0188862766859747;0;0;0;0;0;0
"edmunda";0;0;0;0;0;0;0;0;0,0375065494749638;0,00571451719468332;0,0304338858596849;0;0;0;0;0;0;0;0
"edmundem";0;0;0;0;0;0;0;0;0;0,00571451719468332;0,00507231430994748;0,0403479547382186;0;0;0;0;0;0;0
"edward";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0520353591074904;0,0438620002623139;0,0771820605474192;0,0874679966320461
"edwarda";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0260176795537452;0,0219310001311569;0,0385910302737096;0,0262403989896138
"edwardem";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0129900732327923;0,0114290343893666;0,0414469262680534
"edwardowi";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0061642708627834;0,00649503661639617;0,0114290343893666;0
"edwardzie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00751835072556386;0;0;0,0252757004937244
"efekt";0,00228485931300991;0;0;0;0,00718568033947696;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"efektowny";0,00114242965650495;0;0;0;0;0;0;0,00367828710469262;0;0;0;0;0;0;0;0;0;0;0
"egzamin";0;0;0,00534731930265548;0;0;0;0,00264445383587133;0,00603163083289338;0;0;0;0;0;0;0;0;0;0;0
"ekspres";0;0;0;0;0;0,00197549333288014;0,00264445383587133;0,00301581541644669;0;0;0;0;0;0;0;0;0;0;0
"eliksir";0,00379177809356762;0,00157487583930062;0,00216466367871742;0,00473500371303634;0,00834736458408065;0,00239911538279215;0,00214101789871157;0;0;0,00115665505579536;0,00205333811809766;0;0;0;0;0;0;0;0
"emmett";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0150367014511277;0,0158435488460663;0;0
"epilog";0;0;0;0;0;0,00240944177555162;0;0;0;0;0;0;0;0;0;0;0;0,0139396030619896;0
"erniego";0;0;0;0,00475538435350452;0;0;0,00322535006300257;0;0;0;0;0;0;0;0;0;0;0;0
"esme";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00751835072556386;0,0158435488460663;0;0
"eustachy";0;0;0;0;0;0;0;0;0;0;0;0,0403479547382186;0,0125908511239831;0;0,042269285916229;0;0;0;0
"evans";0;0,00237248174831526;0;0;0;0;0;0,00367828710469262;0;0;0;0;0;0;0;0;0;0;0
"ewentualny";0;0;0;0;0;0,00240944177555162;0;0;0;0,00348490076549741;0;0;0;0;0;0;0;0;0
"fakt";0,000677453189784109;0;0;0;0;0,0014287829514512;0,00573783342171665;0;0;0,004133045962567;0;0;0;0;0;0;0,0046975595574542;0;0
"fa³szywy";0;0,00194518992894261;0;0;0;0,00197549333288014;0;0;0;0;0;0;0;0;0;0;0,00649503661639617;0;0
"fauna";0;0;0;0;0;0;0;0;0;0,00348490076549741;0,0061865285970354;0;0;0;0;0;0;0;0
"fawkes";0;0;0;0,00475538435350452;0,00359284016973848;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"fawkesa";0,00114242965650495;0;0;0,00475538435350452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"feniks";0,000790688537968198;0,00492606467518682;0;0,00658251102033261;0;0;0;0,0127289213671777;0;0;0;0;0;0;0;0;0;0;0
"ferie";0,00114242965650495;0;0;0,00475538435350452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"figg";0;0;0,00326097139903974;0;0;0;0;0,00735657420938525;0;0;0;0;0;0;0;0;0;0;0
"figurka";0,00228485931300991;0;0;0;0;0;0;0;0;0,00696980153099482;0;0;0;0;0;0;0;0;0
"filch";0,0015813770759364;0;0,00225695533478272;0,00987376653049891;0;0;0,00223230140361826;0;0;0;0;0;0;0;0;0;0;0;0
"film";0;0;0;0;0,00294575775743632;0;0;0;0;0;0;0;0;0;0;0,0061642708627834;0;0;0,0103617315670133
"fina³";0,00187334858439847;0;0;0;0,00294575775743632;0;0,00264445383587133;0;0;0;0;0;0;0;0;0;0;0;0
"fiuu";0,000936674292199236;0;0;0,00389892388392742;0;0,00197549333288014;0;0;0;0;0;0;0;0;0;0;0;0;0
"flet";0;0;0,00326097139903974;0;0;0;0;0;0;0;0,0030932642985177;0;0;0;0;0;0;0;0
"fleur";0,00749339433759389;0,00778075971577043;0;0;0,00589151551487263;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"forks";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0300734029022554;0;0;0,0379135507405866
"fotel";0,00114242965650495;0;0;0;0,00359284016973848;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"fred";0,00175479952098744;0,00242945947804592;0;0,00243479504058921;0,00183956306717083;0;0,00165140517648702;0,00564993775556884;0;0;0;0;0;0;0;0;0;0;0
"freda";0,00187334858439847;0;0;0,00389892388392742;0,00294575775743632;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gabinet";0,00760413125761223;0,00242945947804592;0;0,00730438512176762;0;0,00986922856215092;0,00330281035297404;0,00376662517037923;0;0;0;0;0;0;0;0;0;0;0
"gajowy";0,00187334858439847;0;0,00267365965132774;0;0;0;0,00793336150761399;0;0;0;0;0;0;0;0;0;0;0;0
"gazeta";0;0,00194518992894261;0;0;0;0;0,00264445383587133;0,00301581541644669;0;0;0;0;0;0;0;0;0;0;0
"gdzieœ";0,00114242965650495;0;0,00326097139903974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"george";0,00116986634732496;0,00242945947804592;0;0,00243479504058921;0,00183956306717083;0;0,00165140517648702;0,00753325034075846;0;0;0;0;0;0;0;0;0;0;0
"georgea";0;0;0;0,00475538435350452;0,00359284016973848;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gin";0;0,00237248174831526;0;0,00475538435350452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ginny";0;0,00562746360425485;0;0,0197393791067256;0,0191747729723518;0,0171453954174144;0;0,00872479917805764;0;0;0;0;0;0;0;0;0;0;0
"glizdogona";0,00342728896951486;0;0;0;0;0;0,00322535006300257;0;0;0;0;0;0;0;0;0;0;0;0
"g³¹b";0,00114242965650495;0,00237248174831526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"g³os";0,0025335430731375;0;0,0028927160469598;0,00210918388197069;0;0,00320602208765426;0,00143055868062163;0;0;0;0,00137197389655808;0;0;0;0;0,0100039763290693;0;0;0
"g³osowanie";0;0;0;0;0;0;0;0;0;0,00348490076549741;0;0;0;0;0;0,00751835072556386;0;0;0
"g³owa";0,001013417229255;0,00105228092869685;0,0028927160469598;0;0,00318710750306633;0,00106867402921809;0;0;0;0;0;0;0,00340560896308743;0;0;0,00333465877635644;0;0;0
"g³ód";0;0;0;0;0;0;0;0;0;0,00348490076549741;0;0;0,00767831563461841;0;0;0;0;0;0
"g³ówny";0;0;0;0;0,00359284016973848;0;0;0;0,0457454579358251;0;0;0;0;0;0;0;0;0;0
"gniew";0,000936674292199236;0;0;0;0;0;0;0;0;0;0,00253615715497374;0;0;0;0;0;0,00649503661639617;0;0
"godryka";0;0,00948992699326102;0;0;0;0,0120472088777581;0;0;0;0;0;0;0;0;0;0;0;0;0
"godziæ";0;0,00237248174831526;0;0;0;0;0,00322535006300257;0;0;0;0;0;0;0;0;0;0;0;0
"godzina";0,00203235956935233;0;0;0,00281991130096079;0;0;0,00191261114057222;0;0;0;0,00366857032105947;0;0;0;0,0152857096710811;0;0;0;0
"goœciæ";0,00187334858439847;0;0;0;0;0;0;0;0,0375065494749638;0;0,00253615715497374;0;0;0;0;0;0;0;0
"goylea";0;0,00237248174831526;0;0,00475538435350452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"goyleem";0;0;0;0,00475538435350452;0;0;0,00322535006300257;0;0;0;0;0;0;0;0;0;0;0;0
"góra";0;0,00194518992894261;0;0;0;0,00197549333288014;0;0;0;0;0;0;0;0;0;0;0;0,0114290343893666;0
"gra";0,00237206561390459;0;0;0;0,00497329095894599;0;0;0;0;0,00241193939210685;0,00214088334613675;0;0;0;0;0;0;0;0
"gracz";0,0015813770759364;0;0,00451391066956543;0;0,00248664547947299;0,00166760201294035;0;0;0;0;0;0;0;0;0;0;0;0;0
"graja";0;0;0;0;0,00359284016973848;0;0,00322535006300257;0;0;0;0;0;0;0;0;0;0;0;0
"grimmauld";0;0,00583556978682782;0;0;0,00294575775743632;0;0;0,00301581541644669;0;0;0;0;0;0;0;0;0;0;0
"gringotta";0;0,00474496349663051;0;0;0,00359284016973848;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"grota";0,00114242965650495;0;0;0;0;0;0;0;0;0;0,0030932642985177;0;0;0;0;0;0;0;0
"groza";0,00114242965650495;0;0;0,00475538435350452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"groziæ";0;0;0;0,00389892388392742;0,00294575775743632;0;0;0,00301581541644669;0;0;0;0;0;0;0;0;0;0;0
"grób";0,00468337146099618;0,00389037985788521;0;0;0;0,00395098666576028;0;0;0;0;0;0;0;0;0;0;0;0;0
"gruba";0;0;0,00326097139903974;0;0;0;0,00322535006300257;0;0;0;0;0;0;0;0;0;0;0;0
"grupa";0;0;0;0,0032912555101663;0;0;0;0,0101831370937422;0;0,0048238787842137;0;0;0;0;0;0,00520353591074904;0;0;0
"gryffindor";0;0;0,00534731930265548;0,00389892388392742;0;0;0;0,00301581541644669;0;0;0;0;0;0;0;0;0;0;0
"gryffindoru";0,00237206561390459;0;0,00451391066956543;0;0;0,00166760201294035;0;0,0127289213671777;0;0;0;0;0;0;0;0;0;0;0
"gryffindorze";0;0;0,00326097139903974;0,00475538435350452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gryfon";0;0;0,00193373435598014;0,00563982260192159;0;0,0014287829514512;0,00191261114057222;0,00218119979451441;0;0;0;0;0;0;0;0;0;0;0
"gryfoni";0,00135490637956822;0;0,00193373435598014;0;0,00426106066052262;0;0,00191261114057222;0,00436239958902882;0;0;0;0;0;0;0;0;0;0;0
"grzbiet";0;0,00237248174831526;0;0;0;0;0;0;0;0;0,0030932642985177;0;0;0;0;0;0;0;0
